X0             Y0             Theta          X              Y              
95.0000        95.0000        4.8692         95.7911        89.9967        
95.0000        95.0000        5.1833         97.5470        89.9969        
95.0000        95.0000        5.4973         99.9978        89.9969        
95.0000        95.0000        -0.4716        99.9985        92.4509        
95.0000        95.0000        -0.1573        99.9987        94.2069        
95.0000        95.0000        0.1569         99.9987        95.7908        
95.0000        95.0000        0.4712         99.9988        97.5465        
95.0000        95.0000        0.7854         99.9989        99.9988        
95.0000        95.0000        1.0997         97.5464        99.9988        
95.0000        95.0000        1.4139         95.7907        99.9987        
95.0000        95.0000        1.7282         94.2068        99.9986        
95.0000        95.0000        2.0424         92.4507        99.9985        
95.0000        95.0000        2.3567         89.9973        99.9983        
95.0000        95.0000        2.6707         89.9969        97.5467        
95.0000        95.0000        2.9848         89.9967        95.7909        
